name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-890.032,0.103311,20.7975,-924.742,-889.643,-856.28,40525.2,185.907,1.0001
"accept_stat__",0.935294,0.000314237,0.0840931,0.775483,0.963468,0.998741,71615.1,328.529,1.00003
"stepsize__",0.10711,3.98802e-14,2.81998e-14,0.10711,0.10711,0.10711,0.500008,0.00229375,0.99999
"treedepth__",5,5.38424e-15,1.70265e-12,5,5,5,100000,458.743,0.99999
"n_leapfrog__",31,4.26919e-14,1.35004e-11,31,31,31,100000,458.743,0.99999
"divergent__",0,0,0,0,0,0,100000,458.743,-nan
"energy__",1283.08,0.151944,28.7337,1236.2,1282.79,1330.93,35761.6,164.054,1.00008
"b_home",0.278293,0.000250875,0.0793337,0.147989,0.278141,0.409377,100000,458.743,0.999992
"b_prev",1.44047,0.00225566,0.485545,0.619965,1.45676,2.20869,46335.3,212.56,1.00003
"sigma_a0",0.292927,0.00129374,0.14113,0.0541914,0.295164,0.523944,11899.8,54.5897,1.00007
"tau_a",0.0782698,0.000331952,0.0413814,0.0140571,0.0753244,0.150623,15540.4,71.2903,1.00012
"nu",26.2693,0.0484692,13.7883,10.0843,23.202,52.9892,80926.1,371.243,0.999991
"sigma_y",1.47558,0.000268842,0.0692794,1.36144,1.47592,1.58886,66406.9,304.637,1.00003
"sigma_a_raw[1]",0.722419,0.00176685,0.558726,0.0556149,0.601197,1.80571,100000,458.743,0.999997
"sigma_a_raw[2]",1.15303,0.00306656,0.649174,0.164594,1.10721,2.29746,44814.5,205.583,0.99999
"sigma_a_raw[3]",0.723169,0.00178698,0.565092,0.0532017,0.596752,1.82637,100000,458.743,1.00002
"sigma_a_raw[4]",0.726169,0.00176658,0.558643,0.0547239,0.60567,1.80973,100000,458.743,0.999995
"sigma_a_raw[5]",0.836381,0.00225886,0.594665,0.0742366,0.732745,1.95666,69305.4,317.933,1.00001
"sigma_a_raw[6]",0.704975,0.00174364,0.551388,0.0519292,0.58306,1.78425,100000,458.743,0.999993
"sigma_a_raw[7]",1.07871,0.00327175,0.634797,0.138828,1.0275,2.20878,37645.1,172.694,1.00006
"sigma_a_raw[8]",0.740788,0.00179103,0.566375,0.0590926,0.619759,1.83861,100000,458.743,0.99999
"sigma_a_raw[9]",0.676331,0.00169313,0.535415,0.0490235,0.552323,1.72521,100000,458.743,0.999996
"sigma_a_raw[10]",0.652444,0.00165156,0.522269,0.0486412,0.527234,1.68039,100000,458.743,0.99999
"sigma_a_raw[11]",0.761794,0.00185743,0.58737,0.0574826,0.635037,1.9054,100000,458.743,0.999993
"sigma_a_raw[12]",0.698904,0.0017058,0.539423,0.0539914,0.583111,1.74724,100000,458.743,0.999995
"sigma_a_raw[13]",0.822288,0.00219752,0.588415,0.0729831,0.717434,1.93935,71697.2,328.906,1.00002
"sigma_a_raw[14]",0.798774,0.00183815,0.581274,0.0672196,0.692147,1.90441,100000,458.743,0.99999
"sigma_a_raw[15]",0.790574,0.00184431,0.583221,0.0651421,0.678273,1.90568,100000,458.743,1
"sigma_a_raw[16]",0.729396,0.00176381,0.557767,0.0551839,0.613766,1.80652,100000,458.743,0.99999
"sigma_a_raw[17]",0.898322,0.00260437,0.616837,0.0844691,0.804289,2.05281,56096.6,257.339,1
"sigma_a_raw[18]",0.758062,0.00180716,0.571475,0.0587192,0.641722,1.854,100000,458.743,0.999991
"sigma_a_raw[19]",0.64149,0.0016097,0.50903,0.0464079,0.524867,1.63549,100000,458.743,0.999992
"sigma_a_raw[20]",0.691912,0.00167853,0.530799,0.0527936,0.577759,1.72172,100000,458.743,0.999999
"eta_a[1,1]",0.500143,0.00309737,0.792146,-0.838202,0.52407,1.75859,65407.1,300.05,0.999991
"eta_a[1,2]",-1.01449,0.00602015,0.949436,-2.45346,-1.0923,0.681839,24872.4,114.1,0.99999
"eta_a[1,3]",-0.281519,0.0030116,0.783209,-1.54529,-0.294927,1.02446,67633.3,310.263,0.99999
"eta_a[1,4]",-0.757289,0.00354669,0.835558,-2.11153,-0.765873,0.625613,55501.8,254.61,0.999992
"eta_a[1,5]",-0.15251,0.00322922,0.79634,-1.42036,-0.180374,1.19866,60813.6,278.978,1.00002
"eta_a[1,6]",0.332061,0.00257953,0.764107,-0.9169,0.332776,1.58624,87746.1,402.529,1.00002
"eta_a[1,7]",1.15388,0.0060718,0.941668,-0.526954,1.23242,2.57292,24052.6,110.339,0.99999
"eta_a[1,8]",0.0817457,0.00258221,0.772573,-1.20481,0.093483,1.33324,89515.3,410.645,1.00005
"eta_a[1,9]",0.534704,0.00253997,0.80321,-0.800153,0.54855,1.82717,100000,458.743,1.00006
"eta_a[1,10]",0.128053,0.00263683,0.765713,-1.13519,0.133384,1.37719,84327,386.844,0.999991
"eta_a[1,11]",-0.537365,0.00317193,0.786836,-1.80058,-0.5535,0.793992,61534.9,282.287,0.999995
"eta_a[1,12]",-0.42188,0.00331316,0.796931,-1.69313,-0.442086,0.925028,57857,265.415,0.99999
"eta_a[1,13]",0.333581,0.00318061,0.791111,-1.01423,0.363624,1.57911,61866.5,283.808,0.99999
"eta_a[1,14]",-0.463943,0.00314365,0.787201,-1.71519,-0.489752,0.876322,62704.9,287.654,1.00002
"eta_a[1,15]",-0.376843,0.00283314,0.785473,-1.66993,-0.372984,0.911495,76864.5,352.61,1.00003
"eta_a[1,16]",-0.442671,0.00306704,0.77046,-1.66956,-0.464403,0.865411,63104.7,289.488,0.999997
"eta_a[1,17]",0.827217,0.004333,0.852172,-0.676811,0.883164,2.1339,38679.2,177.438,1
"eta_a[1,18]",0.231065,0.00245602,0.776662,-1.03579,0.227114,1.51446,100000,458.743,1.00002
"eta_a[1,19]",-0.31169,0.00282806,0.748632,-1.51702,-0.322737,0.943762,70074.4,321.461,0.99999
"eta_a[1,20]",0.657303,0.00334091,0.77683,-0.657211,0.677532,1.89325,54065.7,248.023,0.999996
"eta_a[2,1]",0.14377,0.00314197,0.993579,-1.4936,0.143217,1.7711,100000,458.743,1
"eta_a[2,2]",-0.313863,0.00313725,0.992085,-1.9395,-0.320194,1.33254,100000,458.743,0.999991
"eta_a[2,3]",-0.0217508,0.00311362,0.984612,-1.6376,-0.0220269,1.60443,100000,458.743,0.999992
"eta_a[2,4]",-0.159532,0.00318213,1.00628,-1.80741,-0.161273,1.49572,100000,458.743,1
"eta_a[2,5]",-0.0474535,0.00312903,0.989486,-1.67002,-0.0499942,1.58065,100000,458.743,0.999998
"eta_a[2,6]",0.0974026,0.00324679,1.00232,-1.56258,0.099441,1.74967,95303.2,437.197,1.00001
"eta_a[2,7]",0.250189,0.00314006,0.992975,-1.39445,0.252211,1.87494,100000,458.743,0.999991
"eta_a[2,8]",-0.0263908,0.00313671,0.991915,-1.65185,-0.0279102,1.60244,100000,458.743,0.999991
"eta_a[2,9]",0.0654221,0.00323572,0.988825,-1.56126,0.0658689,1.69045,93389.5,428.418,0.99999
"eta_a[2,10]",0.0163485,0.00313665,0.991896,-1.61339,0.0177544,1.64901,100000,458.743,0.999997
"eta_a[2,11]",-0.128382,0.00314602,0.99486,-1.7654,-0.12958,1.51028,100000,458.743,0.999993
"eta_a[2,12]",-0.023124,0.00313698,0.992001,-1.65151,-0.0220438,1.61449,100000,458.743,1
"eta_a[2,13]",0.0551715,0.00312674,0.988763,-1.57096,0.0534164,1.68387,100000,458.743,0.999991
"eta_a[2,14]",-0.0636106,0.00311236,0.984213,-1.67923,-0.0663564,1.55405,100000,458.743,0.999996
"eta_a[2,15]",-0.0853949,0.00314987,0.996077,-1.72358,-0.0852533,1.55769,100000,458.743,0.999996
"eta_a[2,16]",-0.0992946,0.00313522,0.991442,-1.72893,-0.0948769,1.53578,100000,458.743,0.999995
"eta_a[2,17]",0.19365,0.00313652,0.991856,-1.42991,0.194076,1.82637,100000,458.743,0.999993
"eta_a[2,18]",0.0476387,0.00312982,0.989735,-1.57824,0.0515209,1.6769,100000,458.743,1
"eta_a[2,19]",-0.0071598,0.00312782,0.989104,-1.63127,-0.00628032,1.62001,100000,458.743,0.999991
"eta_a[2,20]",0.0670017,0.0033339,0.985786,-1.55315,0.0621485,1.69573,87430.1,401.079,0.999998
"eta_a[3,1]",0.127144,0.00312966,0.989684,-1.50164,0.126318,1.7608,100000,458.743,1
"eta_a[3,2]",-0.29504,0.00313143,0.990246,-1.92652,-0.295666,1.3322,100000,458.743,0.999991
"eta_a[3,3]",-0.0176799,0.00313682,0.991948,-1.64277,-0.0198867,1.6126,100000,458.743,1.00001
"eta_a[3,4]",-0.105285,0.00314526,0.994619,-1.74339,-0.104317,1.53015,100000,458.743,1.00003
"eta_a[3,5]",-0.0252638,0.00312796,0.989147,-1.6538,-0.0213839,1.59426,100000,458.743,0.99999
"eta_a[3,6]",0.0234523,0.00333039,0.992644,-1.61199,0.0276538,1.64986,88837.5,407.536,1
"eta_a[3,7]",0.20367,0.00329641,0.989772,-1.42809,0.205656,1.8269,90154.3,413.577,0.999999
"eta_a[3,8]",-0.0263206,0.00313233,0.990529,-1.66426,-0.0235992,1.60341,100000,458.743,0.999991
"eta_a[3,9]",0.00983006,0.00315101,0.996436,-1.63662,0.00902478,1.64957,100000,458.743,0.999992
"eta_a[3,10]",0.00451322,0.00327922,0.993271,-1.6247,0.00370939,1.63845,91747.6,420.886,0.99999
"eta_a[3,11]",-0.0812788,0.00311511,0.985083,-1.69884,-0.081963,1.5431,100000,458.743,0.999993
"eta_a[3,12]",-0.0787934,0.00315142,0.996566,-1.7135,-0.0795641,1.55627,100000,458.743,0.999991
"eta_a[3,13]",0.135267,0.00314152,0.993436,-1.50854,0.137549,1.76553,100000,458.743,1
"eta_a[3,14]",-0.0849218,0.00330676,0.989615,-1.71679,-0.0834497,1.54312,89562.7,410.863,1.00003
"eta_a[3,15]",-0.0248577,0.00312393,0.987873,-1.65263,-0.0232321,1.59544,100000,458.743,0.999991
"eta_a[3,16]",-0.132101,0.00314181,0.993527,-1.75891,-0.133927,1.50477,100000,458.743,0.999992
"eta_a[3,17]",0.219301,0.00315712,0.998369,-1.42425,0.219377,1.85513,100000,458.743,1.00001
"eta_a[3,18]",0.0523644,0.00312308,0.987606,-1.56631,0.0555648,1.67647,100000,458.743,1.00001
"eta_a[3,19]",-0.0111511,0.00313649,0.991844,-1.63499,-0.0134845,1.61513,100000,458.743,1.00001
"eta_a[3,20]",0.0937467,0.00312995,0.989777,-1.53493,0.0961616,1.71589,100000,458.743,1
"eta_a[4,1]",0.152333,0.00313679,0.991939,-1.47267,0.151872,1.78449,100000,458.743,1
"eta_a[4,2]",-0.279594,0.0033528,0.988929,-1.91107,-0.281746,1.34273,86999.2,399.103,1.00002
"eta_a[4,3]",-0.0650533,0.00313035,0.989904,-1.69432,-0.0650083,1.56231,100000,458.743,0.99999
"eta_a[4,4]",-0.12089,0.00315383,0.997328,-1.76654,-0.122825,1.51879,100000,458.743,0.999992
"eta_a[4,5]",-0.0327981,0.00312846,0.989306,-1.65985,-0.0299698,1.59345,100000,458.743,1.00003
"eta_a[4,6]",0.0634988,0.00312978,0.989724,-1.56998,0.0679637,1.68382,100000,458.743,0.999991
"eta_a[4,7]",0.199669,0.00340355,0.994188,-1.43459,0.199159,1.83145,85324,391.418,0.99999
"eta_a[4,8]",-0.0497081,0.00313786,0.992279,-1.69071,-0.0517022,1.5761,100000,458.743,0.999999
"eta_a[4,9]",-0.0212935,0.00316515,1.00091,-1.66891,-0.025264,1.6344,100000,458.743,0.99999
"eta_a[4,10]",0.0252348,0.0031476,0.995358,-1.61992,0.0241091,1.66335,100000,458.743,0.99999
"eta_a[4,11]",-0.116144,0.00315055,0.996292,-1.75151,-0.116311,1.52774,100000,458.743,1
"eta_a[4,12]",-0.0748235,0.00313974,0.992873,-1.70203,-0.07297,1.56086,100000,458.743,0.999993
"eta_a[4,13]",0.147836,0.00315527,0.997784,-1.49387,0.147239,1.78238,100000,458.743,0.99999
"eta_a[4,14]",-0.0822306,0.00314938,0.99592,-1.71692,-0.0800615,1.56054,100000,458.743,1.00001
"eta_a[4,15]",-0.022045,0.00313067,0.990003,-1.65312,-0.0203755,1.61034,100000,458.743,0.99999
"eta_a[4,16]",-0.130035,0.00315397,0.997374,-1.77069,-0.127295,1.51027,100000,458.743,0.999991
"eta_a[4,17]",0.214602,0.00314714,0.995213,-1.42365,0.217735,1.84828,100000,458.743,0.99999
"eta_a[4,18]",0.0496897,0.00313462,0.991252,-1.5826,0.0511307,1.67991,100000,458.743,1.00001
"eta_a[4,19]",0.00934894,0.00314378,0.99415,-1.63381,0.0121277,1.63439,100000,458.743,0.999993
"eta_a[4,20]",0.137715,0.0032865,0.994818,-1.49697,0.139174,1.77131,91626,420.328,0.99999
"eta_a[5,1]",0.142992,0.00325667,0.999129,-1.49899,0.141396,1.78771,94123.2,431.783,0.999991
"eta_a[5,2]",-0.275903,0.00312985,0.989746,-1.90643,-0.276971,1.34804,100000,458.743,0.999997
"eta_a[5,3]",-0.070947,0.00312955,0.98965,-1.70008,-0.0707058,1.56262,100000,458.743,1.00001
"eta_a[5,4]",-0.080589,0.0031374,0.992133,-1.7143,-0.0782031,1.54155,100000,458.743,0.999994
"eta_a[5,5]",-0.0805974,0.00313881,0.992579,-1.71286,-0.081158,1.55905,100000,458.743,1.00002
"eta_a[5,6]",0.0468288,0.0032635,0.997794,-1.59269,0.0449466,1.69867,93479.3,428.83,0.999998
"eta_a[5,7]",0.211143,0.0035015,0.996632,-1.43144,0.21368,1.84408,81014.2,371.647,0.999994
"eta_a[5,8]",0.0198005,0.00314137,0.993388,-1.62084,0.0229293,1.64928,100000,458.743,0.999998
"eta_a[5,9]",-0.0445213,0.00312881,0.989416,-1.6697,-0.043853,1.57544,100000,458.743,0.999997
"eta_a[5,10]",0.0529861,0.00313495,0.991357,-1.5828,0.053031,1.67789,100000,458.743,0.999994
"eta_a[5,11]",-0.110168,0.00315168,0.996648,-1.74293,-0.113557,1.52186,100000,458.743,0.999999
"eta_a[5,12]",-0.0319313,0.00315521,0.997765,-1.66872,-0.033138,1.60694,100000,458.743,1.00001
"eta_a[5,13]",0.0873214,0.00310877,0.983079,-1.52583,0.0879089,1.70296,100000,458.743,1.00001
"eta_a[5,14]",-0.0453257,0.00312795,0.989146,-1.67436,-0.0485729,1.58387,100000,458.743,0.99999
"eta_a[5,15]",-0.0249045,0.00314748,0.995319,-1.66073,-0.0270229,1.6073,100000,458.743,0.99999
"eta_a[5,16]",-0.160807,0.00317702,1.00466,-1.80472,-0.163816,1.49851,100000,458.743,0.99999
"eta_a[5,17]",0.238512,0.00339976,1.00088,-1.40552,0.239851,1.88233,86669.7,397.591,1
"eta_a[5,18]",0.0706052,0.00313921,0.992705,-1.57418,0.0712775,1.69915,100000,458.743,0.999995
"eta_a[5,19]",-0.022597,0.00314389,0.994187,-1.65622,-0.0196563,1.60379,100000,458.743,0.99999
"eta_a[5,20]",0.0712128,0.00328196,0.998307,-1.57934,0.0730321,1.71024,92525.4,424.454,0.999991
"eta_a[6,1]",0.117655,0.00312482,0.988154,-1.51506,0.119111,1.73487,100000,458.743,0.99999
"eta_a[6,2]",-0.282442,0.00343607,0.991565,-1.91721,-0.28245,1.34423,83275.5,382.021,0.999992
"eta_a[6,3]",-0.0312626,0.0031391,0.992669,-1.66696,-0.0329334,1.60325,100000,458.743,0.99999
"eta_a[6,4]",-0.0298383,0.00314259,0.993776,-1.66248,-0.0293064,1.6047,100000,458.743,0.999993
"eta_a[6,5]",-0.0595816,0.00312996,0.989781,-1.6847,-0.0632967,1.57268,100000,458.743,1
"eta_a[6,6]",0.00252103,0.00313935,0.992749,-1.62683,-0.00151089,1.63959,100000,458.743,0.999993
"eta_a[6,7]",0.219558,0.00314991,0.996088,-1.41612,0.219393,1.86399,100000,458.743,0.999993
"eta_a[6,8]",0.0647498,0.00315494,0.997679,-1.57774,0.0656538,1.71131,100000,458.743,0.99999
"eta_a[6,9]",-0.061905,0.00314008,0.992981,-1.70796,-0.0591065,1.57457,100000,458.743,1.00002
"eta_a[6,10]",0.0182945,0.00314722,0.992175,-1.60903,0.0173173,1.64651,99385.2,455.923,1.00002
"eta_a[6,11]",-0.0777305,0.00320441,0.992242,-1.70551,-0.0784505,1.55747,95882.5,439.854,0.999992
"eta_a[6,12]",-0.0770874,0.00312628,0.988617,-1.69537,-0.07624,1.55317,100000,458.743,0.99999
"eta_a[6,13]",0.0932404,0.00313432,0.99116,-1.53579,0.0919633,1.72561,100000,458.743,1
"eta_a[6,14]",-0.011408,0.00315327,0.997153,-1.64743,-0.0121834,1.6239,100000,458.743,0.999997
"eta_a[6,15]",-0.0196338,0.00314479,0.99447,-1.66024,-0.0191872,1.61923,100000,458.743,0.99999
"eta_a[6,16]",-0.135754,0.00313914,0.992684,-1.77334,-0.135972,1.50265,100000,458.743,1.00001
"eta_a[6,17]",0.231148,0.00343354,0.999737,-1.41471,0.232798,1.87279,84778.6,388.916,0.99999
"eta_a[6,18]",0.0437581,0.00311755,0.985856,-1.57999,0.0417899,1.66447,100000,458.743,1
"eta_a[6,19]",-0.0276034,0.00312623,0.988599,-1.65534,-0.0252138,1.6031,100000,458.743,0.999999
"eta_a[6,20]",0.0453626,0.00314814,0.995531,-1.59204,0.0467349,1.68584,100000,458.743,0.999991
"eta_a[7,1]",0.16258,0.0031775,1.00481,-1.48429,0.161651,1.81615,100000,458.743,0.999997
"eta_a[7,2]",-0.254479,0.00313465,0.991264,-1.87744,-0.254116,1.37445,100000,458.743,0.999998
"eta_a[7,3]",-0.07961,0.00328807,0.992501,-1.71713,-0.0779669,1.55348,91112.9,417.974,0.99999
"eta_a[7,4]",-0.0762015,0.00315801,0.998652,-1.71654,-0.0797522,1.57418,100000,458.743,1.00004
"eta_a[7,5]",-0.0578907,0.00313563,0.991574,-1.68461,-0.0572463,1.57325,100000,458.743,0.99999
"eta_a[7,6]",0.000232361,0.00313824,0.9924,-1.6315,-0.00111657,1.63334,100000,458.743,0.999993
"eta_a[7,7]",0.221451,0.00314372,0.99413,-1.41985,0.224466,1.8515,100000,458.743,0.99999
"eta_a[7,8]",0.0875785,0.00314113,0.993312,-1.54884,0.0843641,1.71985,100000,458.743,0.99999
"eta_a[7,9]",-0.0170102,0.00314558,0.99472,-1.64811,-0.0193943,1.62361,100000,458.743,0.99999
"eta_a[7,10]",-0.00706545,0.00314238,0.993709,-1.64688,-0.00561015,1.63126,100000,458.743,1
"eta_a[7,11]",-0.0465056,0.00313879,0.992571,-1.68057,-0.047226,1.58554,100000,458.743,0.999993
"eta_a[7,12]",-0.0959658,0.00314091,0.993243,-1.7327,-0.0979168,1.5449,100000,458.743,0.99999
"eta_a[7,13]",0.13104,0.00313322,0.99081,-1.49939,0.128473,1.76128,100000,458.743,1
"eta_a[7,14]",-0.0132898,0.00313425,0.991137,-1.6483,-0.0118446,1.61435,100000,458.743,0.999991
"eta_a[7,15]",0.029937,0.00311348,0.984568,-1.58404,0.0294523,1.65439,100000,458.743,1
"eta_a[7,16]",-0.133811,0.0031435,0.994061,-1.77542,-0.133911,1.49583,100000,458.743,0.99999
"eta_a[7,17]",0.226087,0.00315229,0.996843,-1.414,0.228848,1.86721,100000,458.743,0.999993
"eta_a[7,18]",0.0111448,0.00312718,0.988902,-1.61667,0.00720053,1.64191,100000,458.743,0.999997
"eta_a[7,19]",-0.0449207,0.00314007,0.992978,-1.68239,-0.045969,1.58898,100000,458.743,1
"eta_a[7,20]",-0.0010047,0.00315143,0.996571,-1.64034,0.00124169,1.63036,100000,458.743,1.00003
"eta_a[8,1]",0.0978214,0.00314593,0.994831,-1.53372,0.0970088,1.7309,100000,458.743,1.00002
"eta_a[8,2]",-0.261899,0.0031232,0.987644,-1.88441,-0.261451,1.36419,100000,458.743,0.999991
"eta_a[8,3]",-0.064149,0.00323027,0.99888,-1.70439,-0.0622427,1.5716,95620.2,438.651,0.999994
"eta_a[8,4]",-0.0719562,0.00313498,0.991369,-1.69924,-0.0779528,1.56878,100000,458.743,1.00001
"eta_a[8,5]",-0.0890023,0.00313553,0.991541,-1.72,-0.0896028,1.54267,100000,458.743,0.999991
"eta_a[8,6]",-0.0223398,0.0031403,0.993051,-1.65747,-0.0214056,1.61349,100000,458.743,0.999991
"eta_a[8,7]",0.320477,0.00317082,1.0027,-1.32837,0.320284,1.96986,100000,458.743,0.99999
"eta_a[8,8]",0.0928868,0.0031547,0.997604,-1.54618,0.0919288,1.72295,100000,458.743,0.999991
"eta_a[8,9]",0.0379296,0.00314148,0.993425,-1.60077,0.0401491,1.66959,100000,458.743,0.999991
"eta_a[8,10]",-0.0509516,0.0031295,0.989635,-1.67903,-0.053146,1.5806,100000,458.743,0.99999
"eta_a[8,11]",-0.0598524,0.00315021,0.996183,-1.70188,-0.0572841,1.57162,100000,458.743,0.999991
"eta_a[8,12]",-0.116895,0.00315549,0.997855,-1.75253,-0.11816,1.52996,100000,458.743,0.999999
"eta_a[8,13]",0.0908698,0.0031282,0.989225,-1.54028,0.093089,1.72123,100000,458.743,1.00003
"eta_a[8,14]",-0.0235369,0.0031501,0.996149,-1.66866,-0.0225815,1.61053,100000,458.743,1
"eta_a[8,15]",0.0767734,0.00326196,0.993445,-1.55792,0.0769894,1.70514,92753.7,425.501,1
"eta_a[8,16]",-0.101407,0.00314728,0.995256,-1.73387,-0.0978794,1.53265,100000,458.743,1.00003
"eta_a[8,17]",0.147462,0.00332269,1.00141,-1.5081,0.154072,1.78742,90833.3,416.691,0.999995
"eta_a[8,18]",0.0485313,0.00314716,0.995221,-1.58859,0.0483164,1.69117,100000,458.743,0.999997
"eta_a[8,19]",-0.0225524,0.00312213,0.987304,-1.64043,-0.0248483,1.60605,100000,458.743,1.00001
"eta_a[8,20]",0.0312081,0.00329015,0.999232,-1.61495,0.0272338,1.6758,92236.4,423.128,0.999998
"eta_a[9,1]",0.0479433,0.0031389,0.992608,-1.58455,0.0483075,1.68101,100000,458.743,0.999994
"eta_a[9,2]",-0.235327,0.00318667,0.985583,-1.85391,-0.232448,1.38158,95656.1,438.815,0.999991
"eta_a[9,3]",-0.0696895,0.00324804,0.996392,-1.70997,-0.0714318,1.56966,94106,431.705,1.00005
"eta_a[9,4]",-0.0178086,0.00315983,0.984907,-1.63572,-0.0204552,1.603,97154.6,445.69,0.99999
"eta_a[9,5]",-0.136588,0.00312586,0.988484,-1.75395,-0.139317,1.49448,100000,458.743,0.999992
"eta_a[9,6]",-0.0236498,0.00315133,0.996539,-1.66714,-0.0256523,1.61097,100000,458.743,0.999991
"eta_a[9,7]",0.304946,0.00317662,1.00454,-1.35385,0.309075,1.95393,100000,458.743,0.999991
"eta_a[9,8]",0.0945399,0.00322007,0.997132,-1.54704,0.100341,1.72152,95890.6,439.891,0.999998
"eta_a[9,9]",-0.0319298,0.00313677,0.991933,-1.66302,-0.0309016,1.60285,100000,458.743,1.00002
"eta_a[9,10]",0.00435911,0.00313272,0.990654,-1.63803,0.00865704,1.63428,100000,458.743,0.999994
"eta_a[9,11]",0.0153216,0.0031443,0.994314,-1.62221,0.0168512,1.64763,100000,458.743,0.99999
"eta_a[9,12]",-0.104352,0.00325266,0.994041,-1.73116,-0.106417,1.53369,93396.8,428.451,0.99999
"eta_a[9,13]",0.0268046,0.00311782,0.98594,-1.58982,0.0282659,1.65649,100000,458.743,0.999993
"eta_a[9,14]",-0.0348055,0.00313957,0.992819,-1.66357,-0.0325568,1.59683,100000,458.743,1.00001
"eta_a[9,15]",0.0741059,0.00312409,0.987924,-1.55077,0.0767793,1.694,100000,458.743,0.999994
"eta_a[9,16]",-0.119529,0.00314627,0.994937,-1.74809,-0.120772,1.51765,100000,458.743,0.99999
"eta_a[9,17]",0.165256,0.00313919,0.9927,-1.46655,0.169336,1.78537,100000,458.743,0.999993
"eta_a[9,18]",0.0476148,0.0031525,0.996909,-1.594,0.0469839,1.69806,100000,458.743,0.999994
"eta_a[9,19]",0.0128718,0.00311925,0.986392,-1.60495,0.0092367,1.63715,100000,458.743,0.999992
"eta_a[9,20]",0.0293752,0.00312277,0.987508,-1.59643,0.0277246,1.65477,100000,458.743,0.99999
"eta_a[10,1]",-0.0105166,0.00314076,0.993197,-1.65322,-0.00801931,1.61504,100000,458.743,1.00001
"eta_a[10,2]",-0.208423,0.00313563,0.991574,-1.83395,-0.207733,1.42064,100000,458.743,1.00003
"eta_a[10,3]",-0.00532488,0.00316767,1.00171,-1.65376,-0.00362837,1.64518,100000,458.743,0.999991
"eta_a[10,4]",-0.0334442,0.00323621,0.999273,-1.6834,-0.0308822,1.61399,95344.7,437.387,0.999992
"eta_a[10,5]",-0.0830905,0.0031297,0.989698,-1.71488,-0.084053,1.5467,100000,458.743,0.999996
"eta_a[10,6]",0.0450161,0.00314077,0.993198,-1.5881,0.0484473,1.67384,100000,458.743,1.00002
"eta_a[10,7]",0.298071,0.00314619,0.994911,-1.34348,0.299542,1.92581,100000,458.743,0.999993
"eta_a[10,8]",0.0695541,0.00312879,0.989411,-1.55547,0.066931,1.69329,100000,458.743,0.999996
"eta_a[10,9]",-0.0808751,0.00313799,0.992321,-1.71372,-0.0825093,1.55156,100000,458.743,0.99999
"eta_a[10,10]",-0.0522101,0.00314012,0.992993,-1.68111,-0.0531104,1.58741,100000,458.743,0.999992
"eta_a[10,11]",-0.0622041,0.00314049,0.993111,-1.70738,-0.0603781,1.56988,100000,458.743,0.999996
"eta_a[10,12]",-0.0401078,0.0031529,0.997036,-1.67693,-0.0401509,1.60739,100000,458.743,0.99999
"eta_a[10,13]",0.0360605,0.00336474,0.991771,-1.581,0.0347171,1.66694,86879.9,398.555,0.99999
"eta_a[10,14]",-0.0745471,0.00314356,0.99408,-1.70343,-0.0761754,1.55469,100000,458.743,1.00001
"eta_a[10,15]",0.0883978,0.00314844,0.995624,-1.54823,0.089275,1.71943,100000,458.743,1.00002
"eta_a[10,16]",-0.0899684,0.00313045,0.989936,-1.71684,-0.0887005,1.53048,100000,458.743,0.999992
"eta_a[10,17]",0.192916,0.0031538,0.997319,-1.4385,0.191851,1.8356,100000,458.743,0.999992
"eta_a[10,18]",0.0986803,0.00340746,0.99612,-1.53915,0.0980531,1.73768,85459.7,392.04,1.00001
"eta_a[10,19]",-0.000816921,0.00314024,0.993032,-1.63367,0.0033814,1.62543,100000,458.743,0.999992
"eta_a[10,20]",-0.0164533,0.00314836,0.995599,-1.64907,-0.0136646,1.62128,100000,458.743,1.00003
"eta_a[11,1]",-0.0100045,0.00318423,0.995656,-1.64135,-0.00654272,1.62774,97771.1,448.518,0.999998
"eta_a[11,2]",-0.182413,0.00314221,0.993654,-1.81522,-0.183277,1.45429,100000,458.743,1.00002
"eta_a[11,3]",0.0617095,0.00319456,0.991884,-1.58061,0.063688,1.69126,96404.9,442.251,1.00006
"eta_a[11,4]",-0.0119261,0.00315858,0.998832,-1.658,-0.0102991,1.62809,100000,458.743,0.99999
"eta_a[11,5]",-0.0712942,0.00312433,0.987999,-1.69592,-0.0735119,1.55914,100000,458.743,0.999992
"eta_a[11,6]",0.0497434,0.00315492,0.997673,-1.59647,0.0490262,1.69281,100000,458.743,0.99999
"eta_a[11,7]",0.294115,0.0031694,1.00225,-1.35568,0.293798,1.94227,100000,458.743,0.99999
"eta_a[11,8]",0.073687,0.00313859,0.992508,-1.55504,0.0706935,1.7133,100000,458.743,0.999991
"eta_a[11,9]",-0.0851619,0.00314503,0.994546,-1.7228,-0.0864411,1.55331,100000,458.743,1.00001
"eta_a[11,10]",-0.0563634,0.00315038,0.996236,-1.69433,-0.0564871,1.58464,100000,458.743,1
"eta_a[11,11]",-0.00358126,0.00314037,0.993073,-1.64258,-0.00422087,1.62941,100000,458.743,0.99999
"eta_a[11,12]",-0.0138754,0.0032503,0.994812,-1.64982,-0.0115264,1.61711,93677.6,429.739,1.00002
