name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"mu_indiv[418]",0.0734988,0.00196853,0.386944,-0.580285,0.0824545,0.687775,38638,inf,0.999977
"mu_indiv[419]",-3.12654,0.00239669,0.471107,-3.91225,-3.11707,-2.37228,38638,inf,1.00003
"mu_indiv[420]",-2.00152,0.00311883,0.613054,-3.04138,-1.98374,-1.02978,38638,inf,0.999995
"mu_indiv[421]",-0.504177,0.00188663,0.370847,-1.12332,-0.497332,0.0928719,38638,inf,1.00001
"mu_indiv[422]",-0.580267,0.00171159,0.336439,-1.13439,-0.578947,-0.0318944,38638,inf,1.00003
"mu_indiv[423]",-0.729205,0.00188392,0.370314,-1.34902,-0.721443,-0.13512,38638,inf,0.999993
"mu_indiv[424]",0.204628,0.00151943,0.298668,-0.287635,0.209745,0.688026,38638,inf,0.999996
"mu_indiv[425]",-0.891727,0.0017791,0.349711,-1.48095,-0.880923,-0.339175,38638,inf,0.999986
"mu_indiv[426]",0.727511,0.00141939,0.279003,0.259839,0.732897,1.17739,38638,inf,0.999975
"mu_indiv[427]",-3.29228,0.00283785,0.557823,-4.24488,-3.27058,-2.41691,38638,inf,0.999976
"mu_indiv[428]",-1.86402,0.0036673,0.720865,-3.07927,-1.84225,-0.713046,38638,inf,0.999974
"mu_indiv[429]",-0.518873,0.00202362,0.397773,-1.18776,-0.509976,0.120846,38638,inf,0.999992
"mu_indiv[430]",0.169819,0.00195316,0.383923,-0.48272,0.178434,0.78442,38638,inf,0.99999
"mu_indiv[431]",-1.68638,0.00256631,0.504449,-2.54228,-1.67193,-0.885214,38638,inf,0.999977
"mu_indiv[432]",0.369681,0.00232106,0.456241,-0.405526,0.38749,1.08818,38638,inf,0.999974
"mu_indiv[433]",-0.583842,0.00217381,0.427296,-1.3121,-0.567064,0.0867808,38638,inf,0.999978
