name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"cHat[29]",13.306,0.569556,1.29381,11.6701,13.0007,15.8687,5.16019,inf,1.61108
"cHat[30]",13.306,0.569556,1.29381,11.6701,13.0007,15.8687,5.16019,inf,1.61108
"cHat[31]",14.5742,0.395737,1.32306,12.9255,14.2667,17.1209,11.1775,inf,1.40679
"cHat[32]",14.5742,0.395737,1.32306,12.9255,14.2667,17.1209,11.1775,inf,1.40679
"cHat[33]",15.3008,0.36221,1.33425,13.6311,14.9984,17.7882,13.5692,inf,1.27697
"cHat[34]",15.3008,0.36221,1.33425,13.6311,14.9984,17.7882,13.5692,inf,1.27697
"cHat[35]",15.7193,0.340571,1.34129,13.9983,15.4332,18.1427,15.5106,inf,1.19806
"cHat[36]",15.7193,0.340571,1.34129,13.9983,15.4332,18.1427,15.5106,inf,1.19806
"cHat[37]",15.9616,0.328011,1.34668,14.2046,15.6812,18.3384,16.8559,inf,1.15077
"cHat[38]",15.9616,0.328011,1.34668,14.2046,15.6812,18.3384,16.8559,inf,1.15077
"cHat[39]",16.1026,0.32084,1.35068,14.3144,15.8358,18.4531,17.7226,inf,1.12235
"cHat[40]",16.1026,0.32084,1.35068,14.3144,15.8358,18.4531,17.7226,inf,1.12235
"cHat[41]",16.185,0.316824,1.35344,14.3644,15.9276,18.5159,18.249,inf,1.10509
"cHat[42]",16.185,0.316824,1.35344,14.3644,15.9276,18.5159,18.249,inf,1.10509
"cHat[43]",16.2334,0.314451,1.35522,14.3909,15.9807,18.5527,18.5743,inf,1.09451
"cHat[44]",16.2334,0.314451,1.35522,14.3909,15.9807,18.5527,18.5743,inf,1.09451
"cHat[45]",16.2619,0.313013,1.35632,14.4057,16.0124,18.572,18.7759,inf,1.08796
"cHat[46]",16.2619,0.313013,1.35632,14.4057,16.0124,18.572,18.7759,inf,1.08796
"cHat[47]",16.2788,0.312127,1.35698,14.4161,16.032,18.5838,18.9011,inf,1.08388
"cHat[48]",16.2788,0.312127,1.35698,14.4161,16.032,18.5838,18.9011,inf,1.08388
"cHat[49]",16.2888,0.311576,1.35737,14.4203,16.0435,18.5892,18.9789,inf,1.08134
"cHat[50]",16.2888,0.311576,1.35737,14.4203,16.0435,18.5892,18.9789,inf,1.08134
"cHat[51]",16.2948,0.311231,1.3576,14.4232,16.0504,18.5934,19.0273,inf,1.07975
"cHat[52]",16.2948,0.311231,1.3576,14.4232,16.0504,18.5934,19.0273,inf,1.07975
"cHat[53]",133.358,2.37977,4.7382,126.529,132.682,141.836,3.96421,inf,1.74616
"cHat[54]",128.332,1.93734,4.15001,122.258,127.892,135.888,4.58865,inf,1.60138
