program,0,1,2,-1,3
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_49/hearts.stan,44.0,121.0,25.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_393/hearts.stan,56.0,113.0,19.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_410/hearts.stan,64.0,139.0,26.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_268/hearts.stan,63.0,135.0,27.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_32/hearts.stan,66.0,152.0,38.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_200/hearts.stan,34.0,102.0,26.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_57/hearts.stan,65.0,128.0,25.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_254/hearts.stan,66.0,148.0,32.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_435/hearts.stan,67.0,133.0,25.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_405/hearts.stan,62.0,140.0,26.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_110/hearts.stan,54.0,114.0,21.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_476/hearts.stan,64.0,126.0,23.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_462/hearts.stan,65.0,149.0,34.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_138/hearts.stan,66.0,150.0,34.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_119/hearts.stan,55.0,114.0,23.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_4/hearts.stan,38.0,101.0,23.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_457/hearts.stan,55.0,116.0,24.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_291/hearts.stan,43.0,104.0,23.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_499/hearts.stan,47.0,134.0,36.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_231/hearts.stan,65.0,137.0,26.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_543/hearts.stan,66.0,151.0,33.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_558/hearts.stan,65.0,136.0,27.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_415/hearts.stan,66.0,148.0,31.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_242/hearts.stan,57.0,106.0,24.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_35/hearts.stan,65.0,131.0,23.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_9/hearts.stan,65.0,150.0,36.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_406/hearts.stan,57.0,104.0,18.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_217/hearts.stan,32.0,120.0,38.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_25/hearts.stan,37.0,106.0,26.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_55/hearts.stan,64.0,152.0,36.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_581/hearts.stan,66.0,145.0,29.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_93/hearts.stan,57.0,110.0,22.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_97/hearts.stan,65.0,144.0,34.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_132/hearts.stan,64.0,129.0,24.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_334/hearts.stan,64.0,155.0,37.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_179/hearts.stan,64.0,147.0,40.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_52/hearts.stan,62.0,141.0,25.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_313/hearts.stan,65.0,150.0,36.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_299/hearts.stan,66.0,134.0,25.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_199/hearts.stan,60.0,118.0,23.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_50/hearts.stan,46.0,109.0,22.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_39/hearts.stan,56.0,119.0,24.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_396/hearts.stan,66.0,130.0,23.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_452/hearts.stan,65.0,131.0,23.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_311/hearts.stan,57.0,113.0,23.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_463/hearts.stan,66.0,164.0,43.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_106/hearts.stan,32.0,102.0,28.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_213/hearts.stan,65.0,152.0,39.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_598/hearts.stan,64.0,154.0,38.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_194/hearts.stan,65.0,131.0,23.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_328/hearts.stan,38.0,110.0,26.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_142/hearts.stan,66.0,151.0,33.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_321/hearts.stan,65.0,147.0,33.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_145/hearts.stan,60.0,140.0,25.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_191/hearts.stan,66.0,150.0,34.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_136/hearts.stan,64.0,127.0,23.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_73/hearts.stan,53.0,115.0,24.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_305/hearts.stan,65.0,136.0,27.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_365/hearts.stan,56.0,113.0,19.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_248/hearts.stan,65.0,144.0,26.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_277/hearts.stan,32.0,104.0,26.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_588/hearts.stan,62.0,135.0,22.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_72/hearts.stan,60.0,131.0,23.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_413/hearts.stan,24.0,77.0,22.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_75/hearts.stan,65.0,144.0,32.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_24/hearts.stan,48.0,130.0,31.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_597/hearts.stan,59.0,121.0,23.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_493/hearts.stan,65.0,148.0,38.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_319/hearts.stan,38.0,104.0,22.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_469/hearts.stan,47.0,120.0,28.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_453/hearts.stan,56.0,132.0,33.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_548/hearts.stan,63.0,152.0,30.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_350/hearts.stan,65.0,131.0,23.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_503/hearts.stan,57.0,123.0,32.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_301/hearts.stan,57.0,110.0,23.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_87/hearts.stan,67.0,143.0,30.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_105/hearts.stan,65.0,153.0,38.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_496/hearts.stan,29.0,106.0,25.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_369/hearts.stan,65.0,150.0,37.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_239/hearts.stan,65.0,137.0,26.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_373/hearts.stan,65.0,143.0,30.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_331/hearts.stan,65.0,153.0,38.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_244/hearts.stan,56.0,135.0,35.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_284/hearts.stan,65.0,131.0,22.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_530/hearts.stan,65.0,146.0,34.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_561/hearts.stan,63.0,152.0,30.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_266/hearts.stan,62.0,138.0,27.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_485/hearts.stan,63.0,130.0,23.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_155/hearts.stan,46.0,121.0,25.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_150/hearts.stan,65.0,148.0,35.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_308/hearts.stan,65.0,137.0,26.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_389/hearts.stan,65.0,138.0,28.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_571/hearts.stan,65.0,152.0,36.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_491/hearts.stan,54.0,104.0,20.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_249/hearts.stan,66.0,147.0,33.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_117/hearts.stan,66.0,150.0,34.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_379/hearts.stan,66.0,148.0,31.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_380/hearts.stan,35.0,114.0,30.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_290/hearts.stan,38.0,101.0,23.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_227/hearts.stan,65.0,128.0,26.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_371/hearts.stan,67.0,135.0,26.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_265/hearts.stan,63.0,135.0,25.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_429/hearts.stan,38.0,110.0,26.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_86/hearts.stan,65.0,123.0,24.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_12/hearts.stan,65.0,149.0,37.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_444/hearts.stan,56.0,110.0,22.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_113/hearts.stan,51.0,100.0,19.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_565/hearts.stan,65.0,131.0,22.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_584/hearts.stan,32.0,104.0,26.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_224/hearts.stan,65.0,149.0,37.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_267/hearts.stan,50.0,103.0,19.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_504/hearts.stan,69.0,143.0,28.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_45/hearts.stan,58.0,139.0,32.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_368/hearts.stan,65.0,129.0,21.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_528/hearts.stan,56.0,117.0,23.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_257/hearts.stan,65.0,138.0,29.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_355/hearts.stan,65.0,133.0,28.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_456/hearts.stan,58.0,130.0,21.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_46/hearts.stan,66.0,149.0,32.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_229/hearts.stan,32.0,104.0,26.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_51/hearts.stan,58.0,111.0,19.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_107/hearts.stan,31.0,94.0,22.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_360/hearts.stan,65.0,148.0,38.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_222/hearts.stan,66.0,151.0,33.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_568/hearts.stan,61.0,136.0,26.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_212/hearts.stan,65.0,135.0,26.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_579/hearts.stan,32.0,98.0,22.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_114/hearts.stan,65.0,142.0,31.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_407/hearts.stan,57.0,104.0,18.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_259/hearts.stan,62.0,138.0,26.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_210/hearts.stan,65.0,134.0,29.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_137/hearts.stan,29.0,92.0,23.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_388/hearts.stan,64.0,131.0,26.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_182/hearts.stan,66.0,148.0,31.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_446/hearts.stan,58.0,118.0,22.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_538/hearts.stan,65.0,131.0,22.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_214/hearts.stan,64.0,133.0,26.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_197/hearts.stan,61.0,135.0,33.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_553/hearts.stan,64.0,138.0,27.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_251/hearts.stan,66.0,152.0,35.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_422/hearts.stan,65.0,131.0,24.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_263/hearts.stan,47.0,119.0,26.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_595/hearts.stan,65.0,136.0,27.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_465/hearts.stan,66.0,136.0,26.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210330237818/progs20190621-210330237818_prob_rand_264/hearts.stan,65.0,137.0,26.0,1.0,0.0
