program,0_-2,0_-3,0_-1,1_-3,1_-2,1_-1,-1_-2,0_-4,1_-4,-1_-3,1_-5,2_-4,0_-5,-1_-4
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_258/gauss_mix_given_theta.stan,4.0,12.0,0.0,521.0,1.0,3.0,1.0,9.0,18.0,0.0,502.0,281.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_47/gauss_mix_given_theta.stan,6.0,20.0,0.0,1029.0,2.0,3.0,1.0,16.0,27.0,0.0,1005.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_484/gauss_mix_given_theta.stan,5.0,17.0,0.0,527.0,1.0,3.0,1.0,13.0,20.0,0.0,505.0,281.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_541/gauss_mix_given_theta.stan,5.0,17.0,0.0,1027.0,1.0,3.0,1.0,13.0,18.0,0.0,1004.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_163/gauss_mix_given_theta.stan,4.0,12.0,0.0,1021.0,1.0,3.0,1.0,9.0,18.0,0.0,1002.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_135/gauss_mix_given_theta.stan,8.0,20.0,0.0,1032.0,1.0,3.0,1.0,15.0,24.0,0.0,1005.0,5.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_463/gauss_mix_given_theta.stan,4.0,12.0,0.0,146.0,1.0,3.0,1.0,9.0,18.0,0.0,127.0,61.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_335/gauss_mix_given_theta.stan,4.0,13.0,0.0,270.0,1.0,3.0,1.0,10.0,20.0,0.0,253.0,131.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_176/gauss_mix_given_theta.stan,8.0,20.0,0.0,532.0,1.0,3.0,1.0,15.0,24.0,0.0,505.0,281.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_419/gauss_mix_given_theta.stan,3.0,15.0,0.0,1012.0,1.0,3.0,1.0,11.0,28.0,0.0,1007.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_223/gauss_mix_given_theta.stan,4.0,12.0,0.0,1021.0,1.0,3.0,1.0,9.0,18.0,0.0,1002.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_197/gauss_mix_given_theta.stan,6.0,19.0,0.0,1027.0,1.0,2.0,1.0,13.0,27.0,0.0,1009.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_319/gauss_mix_given_theta.stan,5.0,16.0,0.0,527.0,1.0,3.0,1.0,13.0,21.0,0.0,506.0,281.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_106/gauss_mix_given_theta.stan,4.0,8.0,0.0,1010.0,1.0,2.0,1.0,8.0,20.0,0.0,1009.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_383/gauss_mix_given_theta.stan,6.0,19.0,0.0,277.0,1.0,2.0,1.0,13.0,25.0,0.0,258.0,131.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_458/gauss_mix_given_theta.stan,3.0,10.0,0.0,1010.0,1.0,3.0,1.0,7.0,13.0,0.0,1005.0,151.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_489/gauss_mix_given_theta.stan,4.0,12.0,0.0,1021.0,1.0,3.0,1.0,9.0,18.0,0.0,1002.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_43/gauss_mix_given_theta.stan,3.0,17.0,0.0,1024.0,2.0,3.0,1.0,14.0,23.0,0.0,1005.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_48/gauss_mix_given_theta.stan,5.0,17.0,0.0,1027.0,1.0,3.0,1.0,13.0,20.0,0.0,1005.0,66.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_288/gauss_mix_given_theta.stan,5.0,17.0,0.0,277.0,1.0,3.0,1.0,13.0,20.0,0.0,255.0,131.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_178/gauss_mix_given_theta.stan,3.0,17.0,0.0,1024.0,2.0,3.0,1.0,14.0,23.0,0.0,1005.0,52.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_309/gauss_mix_given_theta.stan,3.0,6.0,0.0,1010.0,1.0,3.0,1.0,8.0,13.0,0.0,1005.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_401/gauss_mix_given_theta.stan,3.0,6.0,0.0,1010.0,1.0,3.0,1.0,8.0,13.0,0.0,1006.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_300/gauss_mix_given_theta.stan,3.0,17.0,0.0,274.0,2.0,3.0,1.0,14.0,23.0,0.0,255.0,131.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_340/gauss_mix_given_theta.stan,7.0,21.0,0.0,1029.0,1.0,3.0,1.0,15.0,35.0,0.0,1008.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_425/gauss_mix_given_theta.stan,6.0,19.0,0.0,1027.0,1.0,2.0,1.0,13.0,29.0,0.0,1010.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_482/gauss_mix_given_theta.stan,3.0,6.0,0.0,72.0,1.0,3.0,1.0,8.0,13.0,0.0,67.0,31.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_576/gauss_mix_given_theta.stan,6.0,20.0,0.0,1029.0,2.0,3.0,1.0,16.0,27.0,0.0,1005.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_7/gauss_mix_given_theta.stan,5.0,15.0,0.0,1020.0,1.0,2.0,1.0,10.0,27.0,0.0,1008.0,568.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_427/gauss_mix_given_theta.stan,3.0,6.0,0.0,1010.0,1.0,3.0,1.0,8.0,15.0,0.0,1006.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_227/gauss_mix_given_theta.stan,7.0,15.0,0.0,1026.0,1.0,3.0,1.0,11.0,22.0,0.0,1002.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_413/gauss_mix_given_theta.stan,5.0,17.0,0.0,1027.0,1.0,3.0,1.0,13.0,20.0,0.0,1005.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_69/gauss_mix_given_theta.stan,2.0,13.0,0.0,1017.0,2.0,3.0,1.0,11.0,23.0,0.0,1003.0,568.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_254/gauss_mix_given_theta.stan,8.0,20.0,0.0,1032.0,1.0,3.0,1.0,15.0,29.0,0.0,1005.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_570/gauss_mix_given_theta.stan,3.0,17.0,0.0,524.0,2.0,3.0,1.0,14.0,23.0,0.0,505.0,287.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_8/gauss_mix_given_theta.stan,3.0,17.0,0.0,1024.0,2.0,3.0,1.0,14.0,23.0,0.0,1005.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_543/gauss_mix_given_theta.stan,6.0,15.0,0.0,1020.0,1.0,2.0,1.0,10.0,26.0,0.0,1009.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_245/gauss_mix_given_theta.stan,11.0,23.0,0.0,1037.0,1.0,3.0,1.0,17.0,28.0,0.0,1005.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_591/gauss_mix_given_theta.stan,8.0,20.0,0.0,282.0,1.0,3.0,1.0,15.0,24.0,0.0,255.0,133.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_519/gauss_mix_given_theta.stan,6.0,20.0,0.0,1031.0,2.0,3.0,1.0,18.0,28.0,0.0,1005.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_410/gauss_mix_given_theta.stan,5.0,17.0,0.0,42.0,1.0,3.0,1.0,13.0,20.0,0.0,20.0,8.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_81/gauss_mix_given_theta.stan,3.0,17.0,0.0,1024.0,2.0,3.0,1.0,14.0,23.0,0.0,1005.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_513/gauss_mix_given_theta.stan,8.0,20.0,0.0,532.0,1.0,3.0,1.0,15.0,26.0,0.0,506.0,281.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_400/gauss_mix_given_theta.stan,3.0,17.0,0.0,1024.0,2.0,3.0,1.0,14.0,23.0,0.0,1005.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_449/gauss_mix_given_theta.stan,4.0,13.0,0.0,1020.0,1.0,3.0,1.0,10.0,20.0,0.0,1003.0,104.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_84/gauss_mix_given_theta.stan,8.0,16.0,0.0,1025.0,1.0,3.0,1.0,12.0,28.0,0.0,1005.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_214/gauss_mix_given_theta.stan,3.0,6.0,0.0,1010.0,1.0,3.0,1.0,8.0,13.0,0.0,1005.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_246/gauss_mix_given_theta.stan,2.0,4.0,0.0,1007.0,1.0,3.0,1.0,7.0,9.0,0.0,1003.0,568.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_193/gauss_mix_given_theta.stan,3.0,6.0,0.0,1010.0,1.0,3.0,1.0,8.0,13.0,0.0,1005.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_553/gauss_mix_given_theta.stan,11.0,23.0,0.0,1037.0,1.0,3.0,1.0,17.0,32.0,0.0,1006.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_485/gauss_mix_given_theta.stan,4.0,12.0,0.0,1020.0,1.0,2.0,1.0,8.0,19.0,0.0,1002.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_429/gauss_mix_given_theta.stan,4.0,19.0,0.0,1023.0,1.0,3.0,1.0,17.0,39.0,0.0,1005.0,568.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_284/gauss_mix_given_theta.stan,4.0,13.0,0.0,1020.0,1.0,3.0,1.0,10.0,18.0,0.0,1002.0,568.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_296/gauss_mix_given_theta.stan,3.0,5.0,0.0,260.0,1.0,3.0,1.0,8.0,14.0,0.0,255.0,133.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_395/gauss_mix_given_theta.stan,4.0,13.0,0.0,1020.0,1.0,3.0,1.0,10.0,20.0,0.0,1003.0,568.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_337/gauss_mix_given_theta.stan,5.0,17.0,0.0,1027.0,1.0,3.0,1.0,13.0,20.0,0.0,1005.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_119/gauss_mix_given_theta.stan,4.0,13.0,0.0,1020.0,1.0,3.0,1.0,10.0,20.0,0.0,1003.0,568.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_339/gauss_mix_given_theta.stan,2.0,13.0,0.0,1017.0,2.0,3.0,1.0,11.0,23.0,0.0,1003.0,568.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_506/gauss_mix_given_theta.stan,5.0,17.0,0.0,1027.0,1.0,3.0,1.0,13.0,20.0,0.0,1006.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_303/gauss_mix_given_theta.stan,4.0,12.0,0.0,1021.0,1.0,3.0,1.0,9.0,18.0,0.0,1002.0,126.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_490/gauss_mix_given_theta.stan,4.0,13.0,0.0,520.0,1.0,3.0,1.0,10.0,20.0,0.0,503.0,287.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_302/gauss_mix_given_theta.stan,3.0,6.0,0.0,1010.0,1.0,3.0,1.0,8.0,13.0,0.0,1005.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_577/gauss_mix_given_theta.stan,4.0,13.0,0.0,1020.0,1.0,3.0,1.0,10.0,20.0,0.0,1003.0,568.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_600/gauss_mix_given_theta.stan,8.0,19.0,0.0,1032.0,1.0,3.0,1.0,15.0,23.0,0.0,1004.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_250/gauss_mix_given_theta.stan,3.0,10.0,0.0,510.0,1.0,3.0,1.0,7.0,11.0,0.0,504.0,281.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_122/gauss_mix_given_theta.stan,9.0,22.0,0.0,1032.0,1.0,2.0,1.0,15.0,36.0,0.0,1009.0,51.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_237/gauss_mix_given_theta.stan,4.0,13.0,0.0,1020.0,1.0,3.0,1.0,10.0,18.0,0.0,1002.0,568.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_4/gauss_mix_given_theta.stan,3.0,10.0,0.0,1010.0,1.0,3.0,1.0,7.0,13.0,0.0,1005.0,26.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_64/gauss_mix_given_theta.stan,4.0,13.0,0.0,1020.0,1.0,3.0,1.0,10.0,20.0,0.0,1003.0,568.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_372/gauss_mix_given_theta.stan,6.0,19.0,0.0,1027.0,1.0,2.0,1.0,13.0,27.0,0.0,1009.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_424/gauss_mix_given_theta.stan,5.0,17.0,0.0,277.0,1.0,3.0,1.0,13.0,18.0,0.0,254.0,131.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_474/gauss_mix_given_theta.stan,10.0,24.0,0.0,1033.0,1.0,3.0,1.0,17.0,39.0,0.0,1009.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_12/gauss_mix_given_theta.stan,5.0,17.0,0.0,34.0,1.0,3.0,1.0,13.0,20.0,0.0,12.0,1.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_468/gauss_mix_given_theta.stan,5.0,18.0,0.0,1027.0,1.0,3.0,1.0,13.0,21.0,0.0,1006.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_28/gauss_mix_given_theta.stan,8.0,20.0,0.0,1032.0,1.0,3.0,1.0,15.0,24.0,0.0,1005.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_20/gauss_mix_given_theta.stan,3.0,17.0,0.0,524.0,2.0,3.0,1.0,14.0,23.0,0.0,505.0,287.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_306/gauss_mix_given_theta.stan,8.0,20.0,0.0,1032.0,1.0,3.0,1.0,15.0,22.0,0.0,1004.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_545/gauss_mix_given_theta.stan,3.0,6.0,0.0,1010.0,1.0,3.0,1.0,8.0,13.0,0.0,1006.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_141/gauss_mix_given_theta.stan,12.0,28.0,0.0,1035.0,1.0,3.0,1.0,19.0,59.0,0.0,1012.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_126/gauss_mix_given_theta.stan,2.0,3.0,0.0,1008.0,1.0,3.0,1.0,6.0,7.0,0.0,1002.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_194/gauss_mix_given_theta.stan,6.0,19.0,0.0,1027.0,1.0,2.0,1.0,13.0,24.0,0.0,1007.0,42.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_586/gauss_mix_given_theta.stan,3.0,17.0,0.0,31.0,2.0,3.0,1.0,14.0,23.0,0.0,12.0,5.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_133/gauss_mix_given_theta.stan,6.0,19.0,0.0,1027.0,1.0,2.0,1.0,13.0,27.0,0.0,1009.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_86/gauss_mix_given_theta.stan,5.0,15.0,0.0,1020.0,1.0,2.0,1.0,10.0,27.0,0.0,1007.0,568.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_367/gauss_mix_given_theta.stan,5.0,17.0,0.0,1027.0,1.0,3.0,1.0,13.0,20.0,0.0,1005.0,0.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_146/gauss_mix_given_theta.stan,4.0,13.0,0.0,1020.0,1.0,3.0,1.0,10.0,20.0,0.0,1003.0,568.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210330236009/progs20190621-210330236009_prob_rand_41/gauss_mix_given_theta.stan,5.0,7.0,0.0,1014.0,1.0,3.0,1.0,9.0,13.0,0.0,1005.0,568.0,2.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_280/normal_mixture.stan,9.0,1732.0,0.0,30.0,4.0,2.0,1.0,307.0,331.0,0.0,6.0,0.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_287/normal_mixture.stan,7.0,439.0,0.0,27.0,4.0,2.0,1.0,97.0,114.0,0.0,6.0,0.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_130/normal_mixture.stan,13.0,881.0,0.0,37.0,4.0,2.0,1.0,165.0,190.0,0.0,7.0,0.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_314/normal_mixture.stan,6.0,1726.0,0.0,21.0,4.0,2.0,1.0,301.0,322.0,0.0,4.0,0.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_14/normal_mixture.stan,4.0,1719.0,0.0,11.0,4.0,2.0,1.0,299.0,311.0,0.0,3.0,0.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_565/normal_mixture.stan,8.0,1732.0,0.0,26.0,4.0,2.0,1.0,307.0,336.0,0.0,6.0,0.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_213/normal_mixture.stan,6.0,1726.0,0.0,21.0,4.0,2.0,1.0,301.0,322.0,0.0,5.0,0.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_64/normal_mixture.stan,5.0,1729.0,0.0,26.0,4.0,2.0,1.0,302.0,312.0,0.0,2.0,0.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_245/normal_mixture.stan,6.0,1731.0,0.0,27.0,4.0,2.0,1.0,303.0,318.0,0.0,6.0,0.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_42/normal_mixture.stan,6.0,1726.0,0.0,22.0,4.0,2.0,1.0,305.0,320.0,0.0,6.0,0.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_247/normal_mixture.stan,9.0,1735.0,0.0,29.0,4.0,2.0,1.0,307.0,337.0,0.0,9.0,0.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_174/normal_mixture.stan,10.0,1734.0,0.0,32.0,4.0,2.0,1.0,307.0,323.0,0.0,4.0,0.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_31/normal_mixture.stan,7.0,457.0,0.0,27.0,4.0,2.0,1.0,79.0,96.0,0.0,6.0,0.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_502/normal_mixture.stan,10.0,1879.0,0.0,32.0,4.0,2.0,1.0,162.0,178.0,0.0,4.0,0.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_25/normal_mixture.stan,10.0,1734.0,0.0,32.0,4.0,2.0,1.0,307.0,324.0,0.0,6.0,0.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_589/normal_mixture.stan,6.0,1729.0,0.0,25.0,4.0,2.0,1.0,305.0,325.0,0.0,6.0,0.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_332/normal_mixture.stan,6.0,1726.0,0.0,20.0,4.0,2.0,1.0,303.0,324.0,0.0,6.0,0.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_405/normal_mixture.stan,7.0,878.0,0.0,27.0,4.0,2.0,1.0,158.0,175.0,0.0,6.0,0.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_118/normal_mixture.stan,5.0,1726.0,0.0,20.0,4.0,2.0,1.0,301.0,317.0,0.0,6.0,0.0,1.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_327/normal_mixture.stan,7.0,1731.0,0.0,27.0,4.0,2.0,1.0,305.0,322.0,0.0,6.0,0.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_373/normal_mixture.stan,7.0,1731.0,0.0,27.0,4.0,2.0,1.0,305.0,319.0,0.0,5.0,0.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_366/normal_mixture.stan,6.0,873.0,0.0,25.0,4.0,2.0,1.0,161.0,178.0,0.0,4.0,0.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_249/normal_mixture.stan,10.0,30.0,0.0,32.0,4.0,2.0,1.0,17.0,36.0,0.0,6.0,0.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_588/normal_mixture.stan,5.0,1721.0,0.0,12.0,4.0,2.0,1.0,300.0,316.0,0.0,7.0,0.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_186/normal_mixture.stan,7.0,1731.0,0.0,27.0,4.0,2.0,1.0,305.0,322.0,0.0,6.0,0.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_176/normal_mixture.stan,6.0,1726.0,0.0,21.0,4.0,2.0,1.0,301.0,322.0,0.0,4.0,0.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_515/normal_mixture.stan,6.0,1726.0,0.0,21.0,4.0,2.0,1.0,301.0,322.0,0.0,4.0,0.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_68/normal_mixture.stan,5.0,1727.0,0.0,24.0,4.0,2.0,1.0,304.0,320.0,0.0,2.0,0.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_489/normal_mixture.stan,6.0,1726.0,0.0,21.0,4.0,2.0,1.0,301.0,322.0,0.0,4.0,0.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_57/normal_mixture.stan,9.0,1732.0,0.0,35.0,4.0,2.0,1.0,309.0,320.0,0.0,5.0,0.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_336/normal_mixture.stan,7.0,1731.0,0.0,27.0,4.0,2.0,1.0,305.0,319.0,0.0,4.0,0.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_374/normal_mixture.stan,7.0,875.0,0.0,27.0,4.0,2.0,1.0,161.0,175.0,0.0,4.0,0.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_145/normal_mixture.stan,6.0,1729.0,0.0,25.0,4.0,2.0,1.0,305.0,322.0,0.0,6.0,0.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_197/normal_mixture.stan,6.0,1729.0,0.0,26.0,4.0,2.0,1.0,304.0,317.0,0.0,2.0,0.0,0.0,0.0
programs/mixture_mutants_5/progs20190621-210318795091/progs20190621-210318795091_prob_rand_430/normal_mixture.stan,7.0,1731.0,0.0,29.0,4.0,2.0,1.0,307.0,318.0,0.0,6.0,0.0,0.0,0.0
