program,0_-1_0,0_-1_-1,0_-2_-1,0_-3_-1,0_-2_0,1_-2_-1,1_-3_-1,1_-2_0,-1_-2_0,0_-3_0,1_-3_0,1_-4_-1,0_-4_0,0_-4_-1,-1_-3_0,1_-4_0,0_-3_1
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_182/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,6.0,9.0,22.0,0.0,1.0,22.0,109.0,171.0,10.0,9.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_167/gauss_mix_asym_prior.stan,0.0,2.0,2.0,29.0,8.0,9.0,38.0,0.0,1.0,30.0,110.0,171.0,16.0,12.0,0.0,7.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_85/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,8.0,9.0,33.0,0.0,1.0,27.0,112.0,171.0,15.0,13.0,0.0,7.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_267/gauss_mix_asym_prior.stan,0.0,2.0,4.0,18.0,5.0,6.0,20.0,0.0,1.0,18.0,107.0,170.0,7.0,7.0,0.0,5.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_323/gauss_mix_asym_prior.stan,0.0,2.0,2.0,29.0,8.0,9.0,38.0,0.0,1.0,30.0,110.0,171.0,16.0,12.0,0.0,7.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_570/gauss_mix_asym_prior.stan,0.0,2.0,2.0,6.0,5.0,3.0,22.0,0.0,1.0,14.0,56.0,88.0,11.0,10.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_538/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,6.0,9.0,23.0,0.0,1.0,22.0,15.0,13.0,11.0,9.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_366/gauss_mix_asym_prior.stan,0.0,2.0,2.0,29.0,9.0,10.0,30.0,0.0,1.0,26.0,109.0,171.0,14.0,11.0,0.0,6.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_285/gauss_mix_asym_prior.stan,0.0,2.0,4.0,18.0,5.0,6.0,22.0,0.0,1.0,18.0,108.0,170.0,9.0,7.0,0.0,5.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_449/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,9.0,10.0,30.0,0.0,1.0,26.0,112.0,169.0,14.0,11.0,0.0,6.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_457/gauss_mix_asym_prior.stan,0.0,2.0,2.0,6.0,8.0,4.0,28.0,0.0,1.0,17.0,109.0,170.0,14.0,11.0,0.0,6.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_104/gauss_mix_asym_prior.stan,0.0,2.0,3.0,7.0,5.0,3.0,22.0,0.0,1.0,15.0,106.0,170.0,11.0,10.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_467/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,8.0,9.0,34.0,0.0,1.0,27.0,111.0,171.0,15.0,13.0,0.0,7.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_170/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,9.0,10.0,30.0,0.0,1.0,26.0,112.0,171.0,14.0,11.0,0.0,6.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_292/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,6.0,9.0,23.0,0.0,1.0,23.0,109.0,171.0,10.0,10.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_136/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,6.0,9.0,24.0,0.0,1.0,23.0,109.0,171.0,11.0,10.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_105/gauss_mix_asym_prior.stan,0.0,2.0,4.0,15.0,6.0,6.0,24.0,0.0,1.0,19.0,109.0,171.0,11.0,10.0,0.0,5.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_565/gauss_mix_asym_prior.stan,0.0,2.0,2.0,29.0,6.0,9.0,24.0,0.0,1.0,23.0,106.0,175.0,11.0,10.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_157/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,9.0,10.0,29.0,0.0,1.0,26.0,112.0,172.0,14.0,11.0,0.0,7.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_390/gauss_mix_asym_prior.stan,0.0,2.0,4.0,18.0,5.0,6.0,21.0,0.0,1.0,18.0,108.0,169.0,9.0,7.0,0.0,6.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_279/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,5.0,9.0,19.0,0.0,1.0,21.0,108.0,170.0,8.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_325/gauss_mix_asym_prior.stan,0.0,2.0,2.0,6.0,5.0,3.0,22.0,0.0,1.0,14.0,106.0,162.0,11.0,10.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_521/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,8.0,9.0,36.0,0.0,1.0,30.0,112.0,171.0,14.0,12.0,0.0,7.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_239/gauss_mix_asym_prior.stan,0.0,2.0,2.0,23.0,8.0,7.0,28.0,0.0,1.0,21.0,108.0,170.0,12.0,8.0,0.0,7.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_403/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,11.0,10.0,44.0,0.0,1.0,33.0,116.0,171.0,19.0,13.0,0.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_394/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,6.0,9.0,24.0,0.0,1.0,23.0,109.0,171.0,11.0,10.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_410/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,8.0,9.0,38.0,0.0,1.0,30.0,113.0,171.0,16.0,12.0,0.0,7.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_404/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,9.0,10.0,30.0,0.0,1.0,26.0,112.0,171.0,14.0,11.0,0.0,6.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_320/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,9.0,10.0,28.0,0.0,1.0,26.0,110.0,171.0,13.0,12.0,0.0,5.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_90/gauss_mix_asym_prior.stan,0.0,2.0,4.0,15.0,6.0,6.0,24.0,0.0,1.0,19.0,109.0,171.0,11.0,10.0,0.0,5.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_489/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,11.0,10.0,44.0,0.0,1.0,33.0,116.0,171.0,19.0,13.0,0.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_381/gauss_mix_asym_prior.stan,0.0,2.0,4.0,18.0,5.0,6.0,21.0,0.0,1.0,18.0,108.0,171.0,9.0,7.0,0.0,6.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_513/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,8.0,9.0,38.0,0.0,1.0,30.0,113.0,171.0,16.0,12.0,0.0,7.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_200/gauss_mix_asym_prior.stan,0.0,2.0,4.0,15.0,6.0,6.0,24.0,0.0,1.0,19.0,109.0,171.0,11.0,10.0,0.0,5.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_386/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,8.0,9.0,38.0,0.0,1.0,30.0,113.0,104.0,16.0,12.0,0.0,7.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_75/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,6.0,9.0,24.0,0.0,1.0,22.0,110.0,171.0,12.0,9.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_59/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,12.0,11.0,34.0,0.0,1.0,29.0,113.0,171.0,16.0,13.0,0.0,7.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_431/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,5.0,9.0,18.0,0.0,1.0,21.0,107.0,170.0,7.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_418/gauss_mix_asym_prior.stan,0.0,2.0,3.0,7.0,7.0,3.0,36.0,0.0,1.0,22.0,60.0,88.0,16.0,12.0,0.0,7.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_106/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,6.0,9.0,24.0,0.0,1.0,23.0,59.0,89.0,11.0,10.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_175/gauss_mix_asym_prior.stan,0.0,2.0,4.0,15.0,6.0,6.0,24.0,0.0,1.0,19.0,109.0,171.0,11.0,10.0,0.0,5.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_17/gauss_mix_asym_prior.stan,0.0,2.0,4.0,18.0,5.0,6.0,22.0,0.0,1.0,18.0,58.0,88.0,9.0,7.0,0.0,5.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_121/gauss_mix_asym_prior.stan,0.0,2.0,4.0,18.0,5.0,6.0,22.0,0.0,1.0,18.0,33.0,44.0,9.0,7.0,0.0,5.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_368/gauss_mix_asym_prior.stan,0.0,2.0,4.0,18.0,5.0,6.0,19.0,0.0,1.0,18.0,107.0,171.0,7.0,7.0,0.0,6.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_40/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,6.0,9.0,24.0,0.0,1.0,23.0,109.0,171.0,11.0,10.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_492/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,6.0,9.0,25.0,0.0,1.0,24.0,11.0,5.0,11.0,11.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_92/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,6.0,9.0,24.0,0.0,1.0,23.0,109.0,102.0,11.0,10.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_268/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,6.0,9.0,24.0,0.0,1.0,23.0,34.0,45.0,11.0,10.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_585/gauss_mix_asym_prior.stan,0.0,2.0,2.0,7.0,5.0,3.0,23.0,0.0,1.0,15.0,106.0,170.0,11.0,10.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_564/gauss_mix_asym_prior.stan,0.0,2.0,4.0,15.0,6.0,6.0,25.0,0.0,1.0,19.0,110.0,171.0,12.0,10.0,0.0,5.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_411/gauss_mix_asym_prior.stan,0.0,2.0,2.0,4.0,4.0,3.0,17.0,0.0,1.0,11.0,105.0,170.0,9.0,8.0,0.0,3.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_153/gauss_mix_asym_prior.stan,0.0,2.0,3.0,7.0,5.0,3.0,22.0,0.0,1.0,15.0,106.0,170.0,11.0,10.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_579/gauss_mix_asym_prior.stan,0.0,2.0,2.0,6.0,5.0,3.0,22.0,0.0,1.0,14.0,106.0,170.0,11.0,10.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_530/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,6.0,9.0,24.0,0.0,1.0,23.0,15.0,13.0,11.0,10.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_568/gauss_mix_asym_prior.stan,0.0,2.0,4.0,15.0,6.0,6.0,24.0,0.0,1.0,19.0,109.0,141.0,11.0,10.0,0.0,5.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_456/gauss_mix_asym_prior.stan,0.0,2.0,4.0,15.0,6.0,6.0,24.0,0.0,1.0,19.0,109.0,171.0,11.0,10.0,0.0,5.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_150/gauss_mix_asym_prior.stan,0.0,2.0,2.0,29.0,6.0,9.0,21.0,0.0,1.0,23.0,104.0,171.0,8.0,10.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_409/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,6.0,9.0,23.0,0.0,1.0,23.0,58.0,89.0,10.0,10.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_500/gauss_mix_asym_prior.stan,0.0,2.0,4.0,18.0,5.0,6.0,21.0,0.0,1.0,18.0,108.0,171.0,9.0,7.0,0.0,6.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_172/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,6.0,9.0,23.0,0.0,1.0,23.0,108.0,171.0,10.0,10.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_313/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,8.0,9.0,34.0,0.0,1.0,30.0,111.0,171.0,12.0,12.0,0.0,7.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_112/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,9.0,10.0,30.0,0.0,1.0,26.0,112.0,171.0,14.0,11.0,0.0,6.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_158/gauss_mix_asym_prior.stan,0.0,2.0,2.0,7.0,8.0,4.0,29.0,0.0,1.0,18.0,109.0,170.0,14.0,11.0,0.0,6.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_306/gauss_mix_asym_prior.stan,0.0,2.0,2.0,29.0,6.0,9.0,23.0,0.0,1.0,23.0,105.0,171.0,10.0,10.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_297/gauss_mix_asym_prior.stan,0.0,2.0,2.0,6.0,5.0,3.0,22.0,0.0,1.0,14.0,106.0,170.0,11.0,10.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_439/gauss_mix_asym_prior.stan,0.0,2.0,4.0,6.0,6.0,3.0,24.0,0.0,1.0,15.0,109.0,171.0,11.0,10.0,0.0,6.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_588/gauss_mix_asym_prior.stan,0.0,2.0,4.0,15.0,6.0,6.0,23.0,0.0,1.0,19.0,108.0,171.0,10.0,10.0,0.0,5.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_140/gauss_mix_asym_prior.stan,0.0,2.0,2.0,29.0,6.0,9.0,24.0,0.0,1.0,23.0,106.0,169.0,11.0,10.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_523/gauss_mix_asym_prior.stan,0.0,2.0,4.0,15.0,6.0,6.0,24.0,0.0,1.0,19.0,109.0,171.0,11.0,10.0,0.0,5.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_495/gauss_mix_asym_prior.stan,0.0,2.0,2.0,29.0,6.0,9.0,25.0,0.0,1.0,23.0,107.0,186.0,12.0,10.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_155/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,6.0,9.0,22.0,0.0,1.0,23.0,108.0,171.0,9.0,10.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_552/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,8.0,9.0,38.0,0.0,1.0,30.0,113.0,171.0,16.0,12.0,0.0,7.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_12/gauss_mix_asym_prior.stan,0.0,2.0,2.0,29.0,6.0,9.0,24.0,0.0,1.0,23.0,56.0,84.0,11.0,10.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_161/gauss_mix_asym_prior.stan,0.0,2.0,2.0,29.0,6.0,9.0,24.0,0.0,1.0,23.0,56.0,84.0,11.0,10.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_52/gauss_mix_asym_prior.stan,0.0,2.0,4.0,18.0,5.0,6.0,22.0,0.0,1.0,18.0,58.0,83.0,9.0,7.0,0.0,5.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_314/gauss_mix_asym_prior.stan,0.0,2.0,4.0,15.0,8.0,6.0,38.0,0.0,1.0,26.0,63.0,89.0,16.0,12.0,0.0,8.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_299/gauss_mix_asym_prior.stan,0.0,2.0,4.0,15.0,6.0,6.0,24.0,0.0,1.0,19.0,109.0,171.0,11.0,10.0,0.0,5.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_72/gauss_mix_asym_prior.stan,0.0,2.0,4.0,15.0,6.0,6.0,24.0,0.0,1.0,19.0,110.0,172.0,12.0,10.0,0.0,6.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_432/gauss_mix_asym_prior.stan,0.0,2.0,2.0,6.0,5.0,3.0,23.0,0.0,1.0,13.0,107.0,169.0,12.0,9.0,0.0,3.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_488/gauss_mix_asym_prior.stan,0.0,2.0,4.0,15.0,8.0,6.0,38.0,0.0,1.0,26.0,113.0,171.0,16.0,12.0,0.0,8.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_15/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,6.0,9.0,24.0,0.0,1.0,23.0,109.0,171.0,11.0,10.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_473/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,9.0,10.0,29.0,0.0,1.0,26.0,111.0,171.0,14.0,12.0,0.0,5.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_238/gauss_mix_asym_prior.stan,0.0,2.0,4.0,18.0,5.0,6.0,21.0,0.0,1.0,18.0,108.0,171.0,9.0,7.0,0.0,6.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_216/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,6.0,9.0,25.0,0.0,1.0,23.0,34.0,44.0,11.0,10.0,0.0,3.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_45/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,6.0,9.0,22.0,0.0,1.0,23.0,58.0,89.0,9.0,10.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_388/gauss_mix_asym_prior.stan,0.0,2.0,2.0,29.0,9.0,10.0,30.0,0.0,1.0,26.0,109.0,171.0,14.0,11.0,0.0,6.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_259/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,6.0,9.0,22.0,0.0,1.0,23.0,108.0,173.0,9.0,10.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_338/gauss_mix_asym_prior.stan,0.0,2.0,4.0,15.0,6.0,6.0,26.0,0.0,1.0,19.0,13.0,6.0,12.0,10.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_413/gauss_mix_asym_prior.stan,0.0,2.0,2.0,29.0,6.0,9.0,25.0,0.0,1.0,23.0,106.0,170.0,11.0,10.0,0.0,3.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_20/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,11.0,10.0,44.0,0.0,1.0,33.0,116.0,171.0,19.0,13.0,0.0,9.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_367/gauss_mix_asym_prior.stan,0.0,2.0,4.0,15.0,6.0,6.0,24.0,0.0,1.0,19.0,109.0,171.0,11.0,10.0,0.0,5.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_342/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,11.0,10.0,44.0,0.0,1.0,33.0,117.0,171.0,19.0,13.0,0.0,8.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_129/gauss_mix_asym_prior.stan,0.0,2.0,4.0,15.0,6.0,6.0,24.0,0.0,1.0,19.0,109.0,174.0,11.0,10.0,0.0,5.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_224/gauss_mix_asym_prior.stan,0.0,2.0,4.0,18.0,5.0,6.0,22.0,0.0,1.0,18.0,108.0,170.0,9.0,7.0,0.0,5.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_260/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,9.0,10.0,30.0,0.0,1.0,26.0,112.0,171.0,14.0,11.0,0.0,6.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_291/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,8.0,9.0,38.0,0.0,1.0,30.0,19.0,10.0,16.0,12.0,0.0,7.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_429/gauss_mix_asym_prior.stan,0.0,2.0,2.0,29.0,6.0,9.0,24.0,0.0,1.0,23.0,106.0,171.0,11.0,10.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_307/gauss_mix_asym_prior.stan,0.0,2.0,4.0,15.0,6.0,6.0,24.0,0.0,1.0,19.0,59.0,84.0,11.0,10.0,0.0,5.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_272/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,8.0,9.0,38.0,0.0,1.0,30.0,113.0,171.0,16.0,12.0,0.0,7.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_7/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,6.0,9.0,23.0,0.0,1.0,22.0,109.0,171.0,11.0,9.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_438/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,5.0,9.0,19.0,0.0,1.0,21.0,108.0,170.0,8.0,8.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_169/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,9.0,10.0,28.0,0.0,1.0,26.0,110.0,102.0,13.0,12.0,0.0,5.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_223/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,9.0,10.0,30.0,0.0,1.0,26.0,112.0,171.0,14.0,11.0,0.0,6.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_517/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,7.0,9.0,32.0,0.0,1.0,28.0,111.0,170.0,12.0,10.0,0.0,7.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_374/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,6.0,9.0,25.0,0.0,1.0,23.0,110.0,171.0,12.0,10.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_471/gauss_mix_asym_prior.stan,0.0,2.0,2.0,6.0,8.0,4.0,28.0,0.0,1.0,17.0,109.0,170.0,14.0,11.0,0.0,6.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_30/gauss_mix_asym_prior.stan,0.0,2.0,2.0,29.0,6.0,9.0,24.0,0.0,1.0,23.0,18.0,22.0,11.0,10.0,0.0,4.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_214/gauss_mix_asym_prior.stan,0.0,2.0,4.0,24.0,11.0,10.0,42.0,0.0,1.0,33.0,114.0,171.0,18.0,14.0,0.0,8.0,0.0
programs/mixture_mutants_5/progs20190621-210330237810/progs20190621-210330237810_prob_rand_47/gauss_mix_asym_prior.stan,0.0,2.0,4.0,18.0,5.0,6.0,20.0,0.0,1.0,17.0,108.0,171.0,9.0,6.0,0.0,6.0,0.0
